2075.4,4847.9,661.53
5897.4,426.27,1136.1
2643.1,74.459,1343.3
1563.7,3272.8,737.05
4794,5663.5,703.81
2227.3,58.467,1519.7
7552.5,2409.2,721.22
3618.6,5615.5,256.99
3618.6,5591.6,729.2
1051.9,2161.4,354.89
892.03,1313.8,444.32
4506.1,602.18,436.49
2051.4,4064.4,645.34
2795,5247.7,452.59
4458.2,4999.9,432.73
